configuration_id,dataset_index,true_label,relu_prediction,polynomial_clear_prediction,ckks_prediction,relu_correct,polynomial_clear_correct,ckks_correct,prediction_poly_ckks_equal,logit_mae_ckks,logit_max_error_ckks,clear_margin,ckks_margin,total_seconds
least_squares_d3_I1,8939,3,3,3,3,1,1,1,1,6.022489261955921e-05,0.0001604680673636949,12.82839584350586,12.828519379071587,0.2391
least_squares_d3_I1,8962,9,9,9,9,1,1,1,1,5.674114035573163e-05,0.00013351094336400138,7.355299949645996,7.355369526104985,0.2368
least_squares_d3_I1,9298,5,5,5,5,1,1,1,1,7.568278165683839e-05,0.00014801744346470969,11.852298736572266,11.852406508570397,0.2309
least_squares_d3_I1,9392,6,6,6,6,1,1,1,1,5.123242278470552e-05,9.693388900089417e-05,4.709486961364746,4.709526578123982,0.234
least_squares_d3_I1,9512,4,4,8,8,1,0,0,1,8.916550240254396e-05,0.00014381558250420312,0.26038265228271484,0.2603753900026362,0.2298
least_squares_d3_I1,9516,8,8,8,8,1,1,1,1,4.988367964304796e-05,0.00011840692454434532,14.217363357543945,14.21748292422254,0.2396
least_squares_d3_I1,9536,3,3,3,3,1,1,1,1,6.743646748772481e-05,0.0001827654187565031,8.923383712768555,8.92347319683773,0.2303
least_squares_d3_I1,9539,9,9,9,9,1,1,1,1,4.759861292862322e-05,0.00012138778386727722,2.4242501258850098,2.424279251705107,0.2435
least_squares_d3_I1,9603,2,2,2,2,1,1,1,1,8.189716270728953e-05,0.00017419281809338827,15.247650146484375,15.247783410340752,0.2311
least_squares_d3_I1,9624,3,3,3,3,1,1,1,1,7.757494968028134e-05,0.0001793526089279851,8.707337379455566,8.707433755075826,0.2283
least_squares_d3_I1,9626,5,5,5,5,1,1,1,1,3.7180142043224953e-05,7.267724510029439e-05,5.497979640960693,5.49802246051974,0.232
least_squares_d3_I1,9792,4,9,9,9,0,0,0,1,2.2270772168775377e-05,4.9841454673682506e-05,0.787914514541626,0.7879154775951459,0.2371
least_squares_d3_I1,9861,4,4,4,4,1,1,1,1,4.9704676356057685e-05,0.00013103921964408016,13.531610488891602,13.53173141615401,0.2346
chebyshev_d5_I1,112,3,3,3,3,1,1,1,1,6.835574791811475e-05,0.00015827080938635163,12.752739906311035,12.752895520465467,0.3274
chebyshev_d5_I1,120,5,5,5,5,1,1,1,1,0.0012353545770253493,0.0028350195943205314,11.2472562789917,11.248642311341435,0.3114
chebyshev_d5_I1,259,6,6,6,6,1,1,1,1,0.00014213137576470913,0.00029353373164964225,0.9299159049987793,0.930130832401959,0.3043
chebyshev_d5_I1,411,7,7,7,7,1,1,1,1,6.203683534471427e-05,0.00016249131721579602,6.3003339767456055,6.300405968460818,0.2984
chebyshev_d5_I1,481,9,9,9,9,1,1,1,1,6.670430707830243e-05,0.00016803051452574103,10.93870735168457,10.93880241199594,0.2944
chebyshev_d5_I1,586,0,0,0,0,1,1,1,1,0.00046548899022685886,0.0009094094964372523,7.410122871398926,7.411062340413045,0.2904
chebyshev_d5_I1,589,4,4,4,4,1,1,1,1,6.500998146110603e-05,0.0001549596554468735,5.358201503753662,5.358288285915524,0.2839
chebyshev_d5_I1,603,8,8,8,8,1,1,1,1,6.185452509857025e-05,0.00015132248592308883,7.568953990936279,7.56906198060039,0.2976
chebyshev_d5_I1,618,5,5,5,5,1,1,1,1,0.0006040510956885292,0.0013949082303881255,8.855819702148438,8.857770816531302,0.2815
chebyshev_d5_I1,633,2,2,2,2,1,1,1,1,9.706916769752529e-05,0.00019828653089959403,16.540494918823242,16.540675127300858,0.2886
chebyshev_d5_I1,804,0,0,0,0,1,1,1,1,0.0003039894271720467,0.0008100806047117715,9.556917190551758,9.557384079108358,0.2883
chebyshev_d5_I1,876,8,8,8,8,1,1,1,1,0.0005930417648112752,0.0010712519762030581,12.622119903564453,12.622394178016691,0.2928
chebyshev_d5_I1,912,3,3,3,3,1,1,1,1,0.0011121096812796605,0.0024162566820176146,15.457664489746094,15.457813173283402,0.2921
chebyshev_d5_I1,928,9,9,9,9,1,1,1,1,0.00010407574777585305,0.0002969601591145121,9.369634628295898,9.36977813054667,0.2869
chebyshev_d5_I1,949,1,1,1,1,1,1,1,1,6.581356632194835e-05,0.000139037242071538,8.7714262008667,8.771556050200426,0.2843
chebyshev_d5_I1,1079,6,6,6,6,1,1,1,1,0.00011328496850919745,0.00021485571595647457,11.229816436767578,11.229882302175804,0.2961
chebyshev_d5_I1,1406,5,5,5,5,1,1,1,1,6.105926716148957e-05,0.00010426813256003697,9.385147094726562,9.385267617769326,0.2888
chebyshev_d5_I1,1585,2,2,2,2,1,1,1,1,0.00022378614209466184,0.0005348801447411233,15.00855827331543,15.008893625822116,0.2831
chebyshev_d5_I1,2157,2,2,2,2,1,1,1,1,0.00023626472097384443,0.0005169044004604828,8.900835037231445,8.901036162158162,0.2837
chebyshev_d5_I1,2235,1,1,1,1,1,1,1,1,0.00011822763476736776,0.00021199052257614426,5.691113471984863,5.691029286572734,0.2828
chebyshev_d5_I1,2509,4,4,4,4,1,1,1,1,5.1121362866579646e-05,0.00011600527240851477,6.987644195556641,6.987750906001067,0.2989
chebyshev_d5_I1,2539,7,7,7,7,1,1,1,1,5.63495239266576e-05,0.00012267241990571165,4.585773468017578,4.585808955249943,0.2906
chebyshev_d5_I1,2548,9,9,9,9,1,1,1,1,9.591215912422291e-05,0.0001867134975803708,6.271717071533203,6.271813763291366,0.2991
chebyshev_d5_I1,2681,3,3,3,3,1,1,1,1,7.701850402496712e-05,0.00021699808493735873,11.54248046875,11.542614819394947,0.2887
chebyshev_d5_I1,2949,8,8,8,8,1,1,1,1,4.2403036199312184e-05,0.00011449938210006394,7.963783264160156,7.963845622795317,0.2944
chebyshev_d5_I1,3039,1,1,1,1,1,1,1,1,2.6371743344705267e-05,8.454845179173276e-05,1.819058895111084,1.8190850159511447,0.2916
chebyshev_d5_I1,3053,5,5,5,5,1,1,1,1,0.0003415574755021758,0.0006653475824762722,17.330446243286133,17.33057457921007,0.2846
chebyshev_d5_I1,3097,1,1,1,1,1,1,1,1,8.073095327463254e-05,0.00019376951815175403,4.062141418457031,4.06215912728249,0.2994
chebyshev_d5_I1,3115,5,5,5,5,1,1,1,1,2.924001336035431e-05,7.495442113913953e-05,1.3870705366134644,1.3870872833634684,0.293
chebyshev_d5_I1,3181,6,6,6,6,1,1,1,1,0.0002124908110297863,0.0004961924879531843,6.305279731750488,6.305210105111928,0.2966
chebyshev_d5_I1,3218,6,6,6,6,1,1,1,1,0.00018873243697137276,0.00037290065583306387,3.245543956756592,3.245421938639854,0.3069
chebyshev_d5_I1,3376,7,7,7,7,1,1,1,1,7.566082545650277e-05,0.0002106237010330858,5.470748424530029,5.47067893180529,0.2993
chebyshev_d5_I1,3575,7,7,7,7,1,1,1,1,0.00030142636543747795,0.0006528084728429917,12.46216869354248,12.462225393109428,0.3138
chebyshev_d5_I1,3628,2,2,2,2,1,1,1,1,0.0002313606638834731,0.0004310394981548171,18.64896011352539,18.649601132306632,0.2984
chebyshev_d5_I1,3644,8,8,8,8,1,1,1,1,4.816232712194779e-05,0.0001109521783657641,10.401323318481445,10.40143673442571,0.2933
chebyshev_d5_I1,3656,7,7,7,7,1,1,1,1,0.00010968117068987926,0.00020395796277128397,4.135753631591797,4.135773379283092,0.2884
chebyshev_d5_I1,3679,1,1,1,1,1,1,1,1,7.115287522418411e-05,0.0001333173274922217,3.0227222442626953,3.0226680559729306,0.2896
chebyshev_d5_I1,3771,8,8,8,8,1,1,1,1,5.681674738154952e-05,0.00012421988162714115,8.455696105957031,8.45579097152305,0.2869
chebyshev_d5_I1,3999,9,9,9,9,1,1,1,1,0.0001571751725359727,0.00029814672200600967,11.957561492919922,11.957635303846352,0.2894
chebyshev_d5_I1,4007,7,7,7,7,1,1,1,1,2.8283805201659296e-05,8.212858713640969e-05,3.6287002563476562,3.628729945200874,0.2898
chebyshev_d5_I1,4089,7,7,7,7,1,1,1,1,6.710487057101644e-05,0.0001796345666988941,9.166303634643555,9.16644529607619,0.2894
chebyshev_d5_I1,4162,3,3,3,3,1,1,1,1,0.00039461800706108165,0.0010729938817348739,16.797651290893555,16.79737682465636,0.2927
chebyshev_d5_I1,4179,1,1,1,1,1,1,1,1,4.996261969922866e-05,0.00013357222339216435,7.458279609680176,7.458377631485485,0.2937
chebyshev_d5_I1,4259,9,9,9,9,1,1,1,1,5.10089640936795e-05,6.903695481241812e-05,3.196472406387329,3.1964963181467114,0.3052
chebyshev_d5_I1,4286,0,0,0,0,1,1,1,1,0.0008224678301668731,0.0015854888477218054,5.488448143005371,5.489572128089257,0.3046
chebyshev_d5_I1,4403,0,0,0,0,1,1,1,1,0.00023713336971269426,0.00042660713468900546,5.65301513671875,5.653461396376692,0.3051
chebyshev_d5_I1,4447,0,0,0,0,1,1,1,1,6.884672359261935e-05,0.00017332734573471953,12.249125480651855,12.249272561759872,0.2976
chebyshev_d5_I1,4727,3,3,3,3,1,1,1,1,8.581074923755131e-05,0.0001507184373430448,10.075542449951172,10.075725793579231,0.2894
chebyshev_d5_I1,4768,4,4,4,4,1,1,1,1,0.0006759912518798372,0.0011665143456660587,3.136110305786133,3.1358371946168013,0.303
chebyshev_d5_I1,4779,6,6,6,6,1,1,1,1,0.00015838072219444,0.00037720155071063743,14.766257286071777,14.766497676566651,0.3265
chebyshev_d5_I1,4842,4,4,4,4,1,1,1,1,0.0005119736473072955,0.001085089130379302,8.009689331054688,8.009766750593577,0.3009
chebyshev_d5_I1,5145,6,6,6,6,1,1,1,1,8.391885610222748e-05,0.0002459627022517452,8.604846954345703,8.604922379654447,0.3007
chebyshev_d5_I1,5284,4,4,4,4,1,1,1,1,0.00034940999918494644,0.0006652483143341215,7.428367614746094,7.428948912493773,0.3151
chebyshev_d5_I1,5393,4,4,4,4,1,1,1,1,0.00019228745457235962,0.0005216791282807165,12.668929100036621,12.66890917025766,0.3045
chebyshev_d5_I1,5457,1,1,1,1,1,1,1,1,4.492083110999578e-05,0.00011490895487398234,0.7636306285858154,0.7636630791694108,0.2964
chebyshev_d5_I1,5483,0,0,0,0,1,1,1,1,0.00013376491089498455,0.00037411272198450973,8.748092651367188,8.74771374383549,0.2947
chebyshev_d5_I1,5543,8,8,8,8,1,1,1,1,0.00018796743863542799,0.0003558234969105456,9.222612380981445,9.22273406361488,0.295
chebyshev_d5_I1,5580,9,9,9,9,1,1,1,1,0.00010686443655982814,0.0002623427242021137,7.677555084228516,7.677815700058176,0.2802
chebyshev_d5_I1,5715,6,6,6,6,1,1,1,1,8.953851656858802e-05,0.0001818310530445899,10.474029541015625,10.47404518692355,0.2908
chebyshev_d5_I1,5781,9,9,9,9,1,1,1,1,7.062931292179941e-05,0.00018904829094168463,9.929954528808594,9.930061112028685,0.2959
chebyshev_d5_I1,5830,0,0,0,0,1,1,1,1,0.0016346426697838312,0.0033329194006395113,10.532352447509766,10.532195077260116,0.2917
chebyshev_d5_I1,6134,6,6,6,6,1,1,1,1,0.0003385923996867657,0.0007267116132716467,11.629521369934082,11.629266077401862,0.2871
chebyshev_d5_I1,6291,5,5,5,5,1,1,1,1,0.0002596104408078892,0.0007074986383162063,14.6865873336792,14.686270196929883,0.2918
chebyshev_d5_I1,6336,8,8,8,8,1,1,1,1,5.7997964888811815e-05,0.0001378903588946656,4.442254543304443,4.44233822435534,0.2904
chebyshev_d5_I1,6429,0,0,0,0,1,1,1,1,0.0016359188170750993,0.0032468061595221087,12.851207733154297,12.852559029583718,0.2981
chebyshev_d5_I1,6472,1,1,1,1,1,1,1,1,9.591206139790698e-05,0.0002056318222667386,7.053497314453125,7.053638550461371,0.2944
chebyshev_d5_I1,6581,2,2,2,2,1,1,1,1,0.00018388275399807696,0.000324416111517678,9.420658111572266,9.420622218705326,0.2926
chebyshev_d5_I1,6637,4,4,4,4,1,1,1,1,3.871151642038661e-05,7.739464212797031e-05,7.570839881896973,7.570913391392057,0.2883
chebyshev_d5_I1,6800,2,2,2,2,1,1,1,1,0.00022178646027573023,0.0004606047503656896,14.762897491455078,14.763164888305322,0.2898
chebyshev_d5_I1,6824,6,6,6,6,1,1,1,1,0.00011790940469370015,0.00020837084051805732,14.32502269744873,14.325000817082527,0.2843
chebyshev_d5_I1,6880,5,5,5,5,1,1,1,1,0.0027624895907466225,0.007325048207752816,13.65906047821045,13.661731046940291,0.2896
chebyshev_d5_I1,6944,7,7,7,7,1,1,1,1,0.00016882016154560198,0.0003954138636554916,7.706460952758789,7.7065586138584505,0.2878
chebyshev_d5_I1,6973,3,3,3,3,1,1,1,1,0.00014575674378261016,0.0002855453440631095,15.680758476257324,15.680932769669742,0.2947
chebyshev_d5_I1,7192,2,2,2,2,1,1,1,1,0.0008914672362576592,0.0014745696837934474,13.413161277770996,13.412954816667916,0.2919
chebyshev_d5_I1,7222,3,3,3,3,1,1,1,1,0.00034554613828211565,0.0009307802606969284,19.40239143371582,19.401795440279813,0.2914
chebyshev_d5_I1,7497,2,2,2,2,1,1,1,1,0.0002139001696477294,0.0006184898078451795,7.291701316833496,7.291792939401809,0.2937
chebyshev_d5_I1,7636,1,1,1,1,1,1,1,1,4.850629873285328e-05,0.00013019425964877485,6.465425968170166,6.465507019983891,0.2966
chebyshev_d5_I1,7655,0,0,0,0,1,1,1,1,0.00033972240664814635,0.0007681019385961108,14.738773345947266,14.738741997969342,0.286
chebyshev_d5_I1,7961,8,8,8,8,1,1,1,1,4.483503172154901e-05,0.00013271592267916077,11.19857120513916,11.198587059611421,0.2961
chebyshev_d5_I1,8021,0,0,0,0,1,1,1,1,0.0002828175284637413,0.00044514031061471115,9.981366157531738,9.980866159335768,0.2924
chebyshev_d5_I1,8122,5,5,5,5,1,1,1,1,6.408685124056345e-05,0.0001381611293371776,12.993950843811035,12.994133970964384,0.2973
chebyshev_d5_I1,8159,1,1,1,1,1,1,1,1,7.024774122743604e-05,0.00023621932460926587,4.774203300476074,4.774143137787998,0.2973
chebyshev_d5_I1,8266,8,8,8,8,1,1,1,1,0.0001922544565748807,0.00045868730633191745,16.204307556152344,16.20455876441293,0.2821
chebyshev_d5_I1,8383,9,9,9,9,1,1,1,1,0.00012051760532286738,0.0002511387240300422,10.186888694763184,10.186967680379517,0.2897
chebyshev_d5_I1,8525,7,7,7,7,1,1,1,1,0.00037803444556248065,0.0008081459811855041,11.448445320129395,11.448017000951971,0.3012
chebyshev_d5_I1,8612,2,2,2,2,1,1,1,1,0.00013355321238345264,0.00025824254186801454,18.595264434814453,18.595333471804842,0.2763
chebyshev_d5_I1,8749,7,7,7,7,1,1,1,1,0.00014890006977164028,0.00039295687811069513,15.263798713684082,15.263807535988027,0.2917
chebyshev_d5_I1,8939,3,3,3,3,1,1,1,1,0.0001339534502912354,0.00028175766666294066,14.349891662597656,14.34990073104457,0.2895
chebyshev_d5_I1,8962,9,9,9,9,1,1,1,1,0.0001240406192173249,0.0003207283875212852,9.091730117797852,9.091783470996493,0.2884
chebyshev_d5_I1,9298,5,5,5,5,1,1,1,1,0.000662402849950694,0.001581656872352788,12.898138046264648,12.898635967205353,0.2859
chebyshev_d5_I1,9392,6,6,6,6,1,1,1,1,0.00016938066366365412,0.00037940501740685306,10.219730377197266,10.22021821610662,0.2875
chebyshev_d5_I1,9512,4,4,4,4,1,1,1,1,0.00024367809720331478,0.0004956214369968848,3.0369625091552734,3.036487138124029,0.2932
chebyshev_d5_I1,9516,8,8,8,8,1,1,1,1,7.012702317645835e-05,0.000177164147352471,17.304590225219727,17.304785704808147,0.3319
chebyshev_d5_I1,9536,3,3,3,3,1,1,1,1,8.863653225112955e-05,0.0002417367550151539,5.966367721557617,5.966310557530214,0.3098
chebyshev_d5_I1,9539,9,9,9,9,1,1,1,1,8.619659868696062e-05,0.00018770925529665305,5.9095563888549805,5.909600715545089,0.3103
chebyshev_d5_I1,9603,2,2,2,2,1,1,1,1,0.0004504108149557595,0.0008736955156281034,17.349903106689453,17.349955901726887,0.2834
chebyshev_d5_I1,9624,3,3,3,3,1,1,1,1,0.0001939983924841515,0.0003873409715460241,11.228580474853516,11.22901928302351,0.281
chebyshev_d5_I1,9626,5,5,5,5,1,1,1,1,7.841167355828737e-05,0.00021667790809942744,6.259904861450195,6.2599850588978105,0.2971
chebyshev_d5_I1,9792,4,9,9,9,0,0,0,1,4.477720833063053e-05,9.037982523096844e-05,1.1222971677780151,1.122307611037611,0.2838
chebyshev_d5_I1,9861,4,4,4,4,1,1,1,1,0.00012246900417314243,0.0002981118453977416,10.913561820983887,10.913652109924474,0.2892
least_squares_d5_I1,112,3,3,3,3,1,1,1,1,8.358377967168095e-05,0.00017519121850639863,13.14742374420166,13.147578883677479,0.3251
least_squares_d5_I1,120,5,5,5,5,1,1,1,1,0.0024133546102159897,0.005004335315288877,11.198545455932617,11.198589916172082,0.3014
least_squares_d5_I1,259,6,6,6,6,1,1,1,1,0.00011734789278832203,0.0002674837599094815,0.9763593673706055,0.976547157035748,0.2918
least_squares_d5_I1,411,7,7,7,7,1,1,1,1,8.716967708521928e-05,0.00016349896845468948,6.495248317718506,6.495348677024781,0.2839
least_squares_d5_I1,481,9,9,9,9,1,1,1,1,0.00018925488188178407,0.00040063645279886373,10.658846855163574,10.658956398619953,0.3015
least_squares_d5_I1,586,0,0,0,0,1,1,1,1,0.0001772627832205137,0.00035125440927075147,7.536093235015869,7.5360318531241,0.2966
least_squares_d5_I1,589,4,4,4,4,1,1,1,1,5.9392575229907926e-05,0.00015795750035074718,5.786292552947998,5.786332655329401,0.2914
least_squares_d5_I1,603,8,8,8,8,1,1,1,1,3.9415047217405964e-05,0.00010136881859423852,7.872381210327148,7.872451375968276,0.2986
least_squares_d5_I1,618,5,5,5,5,1,1,1,1,0.0008971874329239959,0.0018455331798357122,8.778669357299805,8.78139052267357,0.3002
least_squares_d5_I1,633,2,2,2,2,1,1,1,1,0.0002217926530365788,0.0004046559624590884,17.085247039794922,17.085378376986355,0.2912
least_squares_d5_I1,804,0,0,0,0,1,1,1,1,0.00022902898663113014,0.0005391104367964417,9.358747482299805,9.358580565850675,0.2824
least_squares_d5_I1,876,8,8,8,8,1,1,1,1,0.00025696786222155764,0.00039676781402420147,12.81109619140625,12.811166058576001,0.2926
least_squares_d5_I1,912,3,3,3,3,1,1,1,1,0.003954122058310805,0.00879583757505742,15.383256912231445,15.38437209733344,0.2896
least_squares_d5_I1,928,9,9,9,9,1,1,1,1,9.414513039813222e-05,0.00030785256122989324,9.301563262939453,9.301750202177082,0.2913
least_squares_d5_I1,949,1,1,1,1,1,1,1,1,7.27022358955276e-05,0.0001368036234286052,9.279214859008789,9.279316536390164,0.2869
least_squares_d5_I1,1079,6,6,6,6,1,1,1,1,0.00018803953094930214,0.00029627818679500706,11.478616714477539,11.478825690277649,0.2879
least_squares_d5_I1,1406,5,5,5,5,1,1,1,1,9.054519800457683e-05,0.0001569472490867696,9.888132095336914,9.88828864695616,0.2976
least_squares_d5_I1,1585,2,2,2,2,1,1,1,1,0.0001644104630104004,0.0003867178392624737,16.15279769897461,16.152537651808778,0.2977
least_squares_d5_I1,2157,2,2,2,2,1,1,1,1,0.0002974061765538938,0.001009216556892234,8.318941116333008,8.319080371889662,0.2977
least_squares_d5_I1,2235,1,1,1,1,1,1,1,1,8.383913757156191e-05,0.00015988702364921892,6.1322407722473145,6.1323601601844455,0.2868
least_squares_d5_I1,2509,4,4,4,4,1,1,1,1,3.912550727664943e-05,0.0001091850670036365,7.605639934539795,7.605739619923362,0.2887
least_squares_d5_I1,2539,7,7,7,7,1,1,1,1,9.923626746322078e-05,0.00025579848898971136,5.081525802612305,5.081578462369054,0.2841
least_squares_d5_I1,2548,9,9,9,9,1,1,1,1,0.00026267586381103494,0.00045505942327750404,5.79695987701416,5.797050742713777,0.282
least_squares_d5_I1,2681,3,3,3,3,1,1,1,1,7.032305236619463e-05,0.00023152294181727484,12.052720069885254,12.052823952477675,0.286
least_squares_d5_I1,2949,8,8,8,8,1,1,1,1,4.284061424203456e-05,0.00011261808630536052,8.258115768432617,8.258199959860683,0.2961
least_squares_d5_I1,3039,1,1,1,1,1,1,1,1,2.8024356705635967e-05,8.985835815344956e-05,2.1377389430999756,2.1377711440928766,0.2948
least_squares_d5_I1,3053,5,5,5,5,1,1,1,1,0.0004481141869461691,0.000987689500790978,17.9083309173584,17.908830747542012,0.2869
least_squares_d5_I1,3097,1,1,1,1,1,1,1,1,0.0001186248120458977,0.00021194209780261986,4.296189308166504,4.296048715606668,0.2901
least_squares_d5_I1,3115,5,5,5,5,1,1,1,1,3.127782221159503e-05,8.139081751323829e-05,1.3901828527450562,1.390194537062351,0.2884
least_squares_d5_I1,3181,6,6,6,6,1,1,1,1,0.00023474120379569642,0.0007129835872730084,6.362203598022461,6.361761669047814,0.2889
least_squares_d5_I1,3218,6,6,6,6,1,1,1,1,5.304156562360163e-05,9.340726088424844e-05,3.160122871398926,3.160096757351023,0.2883
least_squares_d5_I1,3376,7,7,7,7,1,1,1,1,0.00014465394965991197,0.000440169508429733,5.613255023956299,5.613368177594667,0.2941
least_squares_d5_I1,3575,7,7,7,7,1,1,1,1,0.0001485685969969397,0.00026716518230784914,12.371787071228027,12.371781965370399,0.3016
least_squares_d5_I1,3628,2,2,2,2,1,1,1,1,0.0003555041771282186,0.0006769663135435255,19.673324584960938,19.674065500145304,0.2897
least_squares_d5_I1,3644,8,8,8,8,1,1,1,1,5.0281983964023394e-05,0.00011778315484711754,10.666022300720215,10.666134387619206,0.289
least_squares_d5_I1,3656,7,7,7,7,1,1,1,1,9.155304816330646e-05,0.00019789841012141096,4.489858150482178,4.489947378790797,0.2863
least_squares_d5_I1,3679,1,1,1,1,1,1,1,1,0.00011635484689631603,0.00016979706843578413,2.6016130447387695,2.6016310415073463,0.2956
least_squares_d5_I1,3771,8,8,8,8,1,1,1,1,9.81326157098561e-05,0.0002035677517859824,8.691349029541016,8.691442176682386,0.286
least_squares_d5_I1,3999,9,9,9,9,1,1,1,1,0.00020991742461564655,0.00039956140791730377,12.043794631958008,12.04394781145291,0.2979
least_squares_d5_I1,4007,7,7,7,7,1,1,1,1,2.4289273400898703e-05,8.582926552946901e-05,3.527146100997925,3.52720436940632,0.2942
least_squares_d5_I1,4089,7,7,7,7,1,1,1,1,0.00033796306217637737,0.0007325701392595363,9.974891662597656,9.974647105060837,0.294
least_squares_d5_I1,4162,3,3,3,3,1,1,1,1,0.00029163279988851377,0.0005086912974032742,16.775474548339844,16.776067227576426,0.2966
least_squares_d5_I1,4179,1,1,1,1,1,1,1,1,5.5723065214130504e-05,0.00012549181195353754,7.614558219909668,7.614626025579636,0.2954
least_squares_d5_I1,4259,9,9,9,9,1,1,1,1,4.5733864029751105e-05,8.306176935413134e-05,3.04201078414917,3.042031896412082,0.2839
least_squares_d5_I1,4286,0,0,0,0,1,1,1,1,0.001715168951480428,0.003092405122565367,5.858494758605957,5.8562421968958205,0.284
least_squares_d5_I1,4403,0,0,0,0,1,1,1,1,0.0009949525276860328,0.0020495089680198086,5.694467544555664,5.694580448228034,0.2794
least_squares_d5_I1,4447,0,0,0,0,1,1,1,1,0.00013402072126371677,0.000416795220619548,12.316100120544434,12.316289049098431,0.2998
least_squares_d5_I1,4727,3,3,3,3,1,1,1,1,0.00013033253978389503,0.00031733321621985056,8.94228744506836,8.942385288812787,0.2946
least_squares_d5_I1,4768,4,4,4,4,1,1,1,1,0.0004142164430873896,0.0011403131932326005,0.9421291351318359,0.9419005190287066,0.2883
least_squares_d5_I1,4779,6,6,6,6,1,1,1,1,0.00023872828999733643,0.0004429748006558043,15.023148536682129,15.023420433594715,0.2876
least_squares_d5_I1,4842,4,4,4,4,1,1,1,1,0.0020976529139492607,0.003479797275236507,7.793524742126465,7.792372259880903,0.2807
least_squares_d5_I1,5145,6,6,6,6,1,1,1,1,8.159765591931878e-05,0.00023134129794755154,8.629352569580078,8.629443212821982,0.2904
least_squares_d5_I1,5284,4,4,4,4,1,1,1,1,0.00048821602763953614,0.0015214605372619872,5.729214668273926,5.729427986310352,0.2918
least_squares_d5_I1,5393,4,4,4,4,1,1,1,1,0.00023513344400858394,0.0005197645464036782,12.1632661819458,12.163485804541674,0.2899
least_squares_d5_I1,5457,1,1,1,1,1,1,1,1,4.330393393021381e-05,0.0001223715385201274,1.3416929244995117,1.3417183648193611,0.2945
least_squares_d5_I1,5483,0,0,0,0,1,1,1,1,0.00017429122852377909,0.0005323700145822841,8.77114486694336,8.770573842079767,0.294
least_squares_d5_I1,5543,8,8,8,8,1,1,1,1,0.0002543243455124022,0.00047346588709373805,9.619039535522461,9.61935892288849,0.2917
least_squares_d5_I1,5580,9,9,9,9,1,1,1,1,0.00016771158833481792,0.00030504064276293263,7.7771897315979,7.777141424152001,0.2861
least_squares_d5_I1,5715,6,6,6,6,1,1,1,1,0.00012055402939212812,0.00036380645472799955,10.93617057800293,10.93633686617791,0.2922
least_squares_d5_I1,5781,9,9,9,9,1,1,1,1,6.415285264474991e-05,0.00015162118931044688,9.98733901977539,9.987435145069213,0.2888
least_squares_d5_I1,5830,0,0,0,0,1,1,1,1,0.0010492339811443707,0.002040499143287633,10.106287002563477,10.105533979164589,0.2905
least_squares_d5_I1,6134,6,6,6,6,1,1,1,1,0.0003030972867963166,0.0006648509768396593,11.912992477416992,11.913547268806742,0.2991
least_squares_d5_I1,6291,5,5,5,5,1,1,1,1,0.00023071282835381845,0.0006085366568893136,15.233949661254883,15.234755446950077,0.2904
least_squares_d5_I1,6336,8,8,8,8,1,1,1,1,9.391557824011132e-05,0.000150630043062705,4.480429172515869,4.480505168449,0.2987
least_squares_d5_I1,6429,0,0,0,0,1,1,1,1,0.0035340145164280967,0.008146101037127096,12.156596183776855,12.153627959428324,0.2906
least_squares_d5_I1,6472,1,1,1,1,1,1,1,1,0.00014874570785632367,0.0003064475412770662,7.170300483703613,7.17055518015282,0.2963
least_squares_d5_I1,6581,2,2,2,2,1,1,1,1,0.00016554000260886602,0.0005557173179404629,9.126922607421875,9.127609333000413,0.2967
least_squares_d5_I1,6637,4,4,4,4,1,1,1,1,4.4117287235423405e-05,0.00011354312493949692,7.8313469886779785,7.831423375404488,0.2914
least_squares_d5_I1,6800,2,2,2,2,1,1,1,1,0.00019758644953482563,0.00042437945862427995,14.456794738769531,14.457371380705258,0.2913
least_squares_d5_I1,6824,6,6,6,6,1,1,1,1,0.00016157938296371688,0.0003940898895038458,14.533671379089355,14.533846635867128,0.2841
least_squares_d5_I1,6880,5,5,5,5,1,1,1,1,0.0008873095087362757,0.0023520548480604475,13.247515678405762,13.244387917874745,0.2934
least_squares_d5_I1,6944,7,7,7,7,1,1,1,1,0.0001928614935371442,0.00039695325136790416,7.802849292755127,7.802736411580277,0.2859
least_squares_d5_I1,6973,3,3,3,3,1,1,1,1,0.00019864331270635915,0.0006050923068361413,15.677854537963867,15.678339375281201,0.2952
least_squares_d5_I1,7192,2,2,2,2,1,1,1,1,0.0006124351518798754,0.0013345025298496793,13.269148826599121,13.26954780862059,0.2976
least_squares_d5_I1,7222,3,3,3,3,1,1,1,1,0.004466121990016036,0.0095041836128118,19.13684844970703,19.13514926101127,0.2896
least_squares_d5_I1,7497,2,2,2,2,1,1,1,1,0.0002754366143202347,0.0006801407910757007,6.940500259399414,6.940770398500549,0.2951
least_squares_d5_I1,7636,1,1,1,1,1,1,1,1,5.155826262598917e-05,0.00014768065820192078,7.2036848068237305,7.203782594228122,0.2905
least_squares_d5_I1,7655,0,0,0,0,1,1,1,1,0.0002708170845133084,0.0006335024371200149,14.412069320678711,14.412302797025529,0.2991
least_squares_d5_I1,7961,8,8,8,8,1,1,1,1,4.4819180357344794e-05,0.00010876598013087602,11.949721336364746,11.949771650971924,0.2833
